spec_id,representation,distance,normalization,call_filtering,pairing,aggregation,estimator,data_inclusion,outcome_restriction,effect,ci_low,ci_high,p,q,direction,n_tasks,main_observation_retained,family
S0105,tool_name,argument_aware,mean,all_calls,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.14343466662279508,0.08772773035755146,0.19653305802377233,0.000555247084952804,0.0006892722433896878,positive,36,True,tool_name|all_valid
S0106,tool_name,argument_aware,mean,remove_exact_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.14084662564616643,0.08517311920554946,0.19780416417379035,0.000555247084952804,0.0006892722433896878,positive,36,True,tool_name|all_valid
S0107,tool_name,argument_aware,mean,collapse_consecutive_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.14384716751049667,0.08769565421520246,0.20125159639454074,0.000555247084952804,0.0006892722433896878,positive,36,True,tool_name|all_valid
S0108,tool_name,argument_aware,mean,exclude_reorder_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.14334912859005336,0.0908105565279307,0.2007707574503154,0.000555247084952804,0.0006892722433896878,positive,36,True,tool_name|all_valid
S0109,tool_name,argument_aware,mean,effective_calls_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.14391950242915785,0.08697212107752754,0.21143413821836426,0.000555247084952804,0.0006892722433896878,positive,36,True,tool_name|all_valid
S0110,tool_name,argument_aware,reference,all_calls,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.24814068901507114,0.1351437203254326,0.38514731626833276,0.000555247084952804,0.0006892722433896878,positive,36,True,tool_name|all_valid
S0111,tool_name,argument_aware,reference,remove_exact_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.2408972870829437,0.12899726146213292,0.3797578654659102,0.000555247084952804,0.0006892722433896878,positive,36,True,tool_name|all_valid
S0112,tool_name,argument_aware,reference,collapse_consecutive_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.24679151194244633,0.13108567833413895,0.3818110330111227,0.000555247084952804,0.0006892722433896878,positive,36,True,tool_name|all_valid
S0113,tool_name,argument_aware,reference,exclude_reorder_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.24798025372661656,0.13454443369172203,0.37684056829082985,0.000555247084952804,0.0006892722433896878,positive,36,True,tool_name|all_valid
S0114,tool_name,argument_aware,reference,effective_calls_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.3003501879174752,0.1616544604080767,0.47244780097933003,0.000555247084952804,0.0006892722433896878,positive,36,True,tool_name|all_valid
S0115,tool_name,argument_aware,none,all_calls,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.1217592592592593,0.6214212962962962,1.6093935185185186,0.000555247084952804,0.0006892722433896878,positive,36,True,tool_name|all_valid
S0116,tool_name,argument_aware,none,remove_exact_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.037222222222222,0.6282731481481483,1.509717592592592,0.000555247084952804,0.0006892722433896878,positive,36,True,tool_name|all_valid
S0117,tool_name,argument_aware,none,collapse_consecutive_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.1299074074074074,0.674,1.5846921296296295,0.000555247084952804,0.0006892722433896878,positive,36,True,tool_name|all_valid
S0118,tool_name,argument_aware,none,exclude_reorder_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.121443553315534,0.6252443213768696,1.6061034429148857,0.000555247084952804,0.0006892722433896878,positive,36,True,tool_name|all_valid
S0119,tool_name,argument_aware,none,effective_calls_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.8579938271604939,0.495300925925926,1.2162422839506164,0.000555247084952804,0.0006892722433896878,positive,36,True,tool_name|all_valid
S0120,tool_arguments,normalized_levenshtein,max,all_calls,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.11184566472826932,0.07467905272934829,0.15348321399479728,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0121,tool_arguments,normalized_levenshtein,max,remove_exact_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.11134677173226147,0.07490008018008233,0.15023269940621733,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0122,tool_arguments,normalized_levenshtein,max,collapse_consecutive_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.11309320528381638,0.07527731053949939,0.15176376726472057,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0123,tool_arguments,normalized_levenshtein,max,exclude_reorder_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.11197003332948977,0.07547216813458169,0.15146138880768611,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0124,tool_arguments,normalized_levenshtein,max,effective_calls_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.10434344235995742,0.06701143848610354,0.14229670421980237,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0125,tool_arguments,normalized_levenshtein,mean,all_calls,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.14343466662279508,0.08933022175781398,0.20001310334620867,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0126,tool_arguments,normalized_levenshtein,mean,remove_exact_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.14084662564616643,0.08582524942262423,0.19317300722562825,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0127,tool_arguments,normalized_levenshtein,mean,collapse_consecutive_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.14384716751049667,0.08959100417580367,0.20318653368748474,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0128,tool_arguments,normalized_levenshtein,mean,exclude_reorder_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.14370552257583863,0.08667294918569779,0.20225285927789333,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0129,tool_arguments,normalized_levenshtein,mean,effective_calls_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.14391950242915785,0.08640511516092554,0.20917479596407396,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0130,tool_arguments,normalized_levenshtein,reference,all_calls,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.24814068901507114,0.133551133388016,0.37395440604362123,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0131,tool_arguments,normalized_levenshtein,reference,remove_exact_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.2408972870829437,0.1282675813735617,0.38111229303474903,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0132,tool_arguments,normalized_levenshtein,reference,collapse_consecutive_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.24679151194244633,0.13474987533795438,0.38291509997505685,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0133,tool_arguments,normalized_levenshtein,reference,exclude_reorder_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.24825883355914163,0.13413071773805008,0.3947433955685731,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0134,tool_arguments,normalized_levenshtein,reference,effective_calls_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.3003501879174752,0.1557253006599842,0.4580893691154528,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0135,tool_arguments,normalized_levenshtein,none,all_calls,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.1217592592592593,0.6797986111111111,1.5968703703703704,0.001110494169905608,0.0011182598634014516,positive,36,True,tool_arguments|all_valid
S0136,tool_arguments,normalized_levenshtein,none,remove_exact_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.037222222222222,0.6319953703703703,1.4794444444444443,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0137,tool_arguments,normalized_levenshtein,none,collapse_consecutive_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.1299074074074074,0.7001226851851853,1.5944259259259257,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0138,tool_arguments,normalized_levenshtein,none,exclude_reorder_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.1252668216557107,0.6442944390999947,1.6195556958473623,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0139,tool_arguments,normalized_levenshtein,none,effective_calls_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.8579938271604939,0.48107253086419755,1.232128086419753,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0140,tool_arguments,raw_edit_count,max,all_calls,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.1217592592592593,0.6545925925925926,1.6172638888888888,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0141,tool_arguments,raw_edit_count,max,remove_exact_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.037222222222222,0.6203333333333333,1.4500416666666656,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0142,tool_arguments,raw_edit_count,max,collapse_consecutive_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.1299074074074074,0.6740717592592592,1.6141157407407372,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0143,tool_arguments,raw_edit_count,max,exclude_reorder_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.1252668216557107,0.6645234988776656,1.6370180274971937,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0144,tool_arguments,raw_edit_count,max,effective_calls_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.8579938271604939,0.4861929012345678,1.231799382716049,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0145,tool_arguments,raw_edit_count,mean,all_calls,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.1217592592592593,0.623513888888889,1.6154143518518516,0.001110494169905608,0.0011182598634014516,positive,36,True,tool_arguments|all_valid
S0146,tool_arguments,raw_edit_count,mean,remove_exact_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.037222222222222,0.6036898148148148,1.4818888888888886,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0147,tool_arguments,raw_edit_count,mean,collapse_consecutive_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.1299074074074074,0.6769212962962964,1.5960185185185185,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0148,tool_arguments,raw_edit_count,mean,exclude_reorder_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.1252668216557107,0.6544879215434771,1.5948146244187904,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0149,tool_arguments,raw_edit_count,mean,effective_calls_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.8579938271604939,0.48374999999999996,1.2265879629629624,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0150,tool_arguments,raw_edit_count,reference,all_calls,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.1217592592592593,0.6609120370370372,1.581590277777778,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0151,tool_arguments,raw_edit_count,reference,remove_exact_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.037222222222222,0.6286898148148147,1.5118796296296297,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0152,tool_arguments,raw_edit_count,reference,collapse_consecutive_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.1299074074074074,0.6681296296296296,1.6048819444444438,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0153,tool_arguments,raw_edit_count,reference,exclude_reorder_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.1252668216557107,0.6843841323285768,1.630314029848752,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0154,tool_arguments,raw_edit_count,reference,effective_calls_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.8579938271604939,0.49907175925925934,1.2387824074074074,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0155,tool_arguments,raw_edit_count,none,all_calls,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.1217592592592593,0.656263888888889,1.5992893518518518,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0156,tool_arguments,raw_edit_count,none,remove_exact_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.037222222222222,0.6101666666666666,1.47236574074074,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0157,tool_arguments,raw_edit_count,none,collapse_consecutive_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.1299074074074074,0.6694791666666666,1.5823287037037035,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0158,tool_arguments,raw_edit_count,none,exclude_reorder_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.1252668216557107,0.6683463470685692,1.6093471654374432,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0159,tool_arguments,raw_edit_count,none,effective_calls_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.8579938271604939,0.48044907407407406,1.2601242283950613,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0160,tool_arguments,lcs_distance,max,all_calls,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.1494815112896462,0.09166285691502063,0.20683356768343564,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0161,tool_arguments,lcs_distance,max,remove_exact_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.15114358618586426,0.0967379910072833,0.20786403494252031,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0162,tool_arguments,lcs_distance,max,collapse_consecutive_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.15185730832203367,0.09703420452950075,0.20957746564617,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0163,tool_arguments,lcs_distance,max,exclude_reorder_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.14980230846229525,0.09331572526388082,0.21130214423577903,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0164,tool_arguments,lcs_distance,max,effective_calls_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.13053790921452166,0.08594806475780883,0.17662856471444335,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0165,tool_arguments,lcs_distance,mean,all_calls,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.18745688351396317,0.11639329816269521,0.25774998691121676,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0166,tool_arguments,lcs_distance,mean,remove_exact_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.18716129194894052,0.11993260343750217,0.2562249639653089,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0167,tool_arguments,lcs_distance,mean,collapse_consecutive_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.1892024580310746,0.11690277112058214,0.2613203000981475,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0168,tool_arguments,lcs_distance,mean,exclude_reorder_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.18792403220607365,0.11739776032416673,0.2605204863762727,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0169,tool_arguments,lcs_distance,mean,effective_calls_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.17551162440029247,0.1130140670089706,0.24253266183296396,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0170,tool_arguments,lcs_distance,reference,all_calls,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.3037395252965671,0.1776469478514397,0.4510640871472007,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0171,tool_arguments,lcs_distance,reference,remove_exact_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.2986016374491205,0.1783764849450689,0.44381846160331734,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0172,tool_arguments,lcs_distance,reference,collapse_consecutive_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.3042080359374635,0.183477709467725,0.4543351450927862,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0173,tool_arguments,lcs_distance,reference,exclude_reorder_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.30402194931973187,0.18711233436465527,0.4467421401670509,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0174,tool_arguments,lcs_distance,reference,effective_calls_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.34441570153226375,0.20000996737176968,0.5135262541818465,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0175,tool_arguments,lcs_distance,none,all_calls,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.4358024691358025,0.8663302469135803,2.0714012345679014,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0176,tool_arguments,lcs_distance,none,remove_exact_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.3881172839506173,0.8475871913580246,1.9548896604938266,0.001110494169905608,0.0011182598634014516,positive,36,True,tool_arguments|all_valid
S0177,tool_arguments,lcs_distance,none,collapse_consecutive_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.4780246913580246,0.9307746913580249,2.0894567901234566,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0178,tool_arguments,lcs_distance,none,exclude_reorder_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.4409921971033082,0.8324926179787289,2.0631934156378597,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0179,tool_arguments,lcs_distance,none,effective_calls_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.11820987654321,0.6943101851851854,1.5518117283950614,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0180,tool_arguments,jaccard,max,all_calls,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.10662881056503017,0.06976117945151761,0.14448616973433204,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0181,tool_arguments,jaccard,max,remove_exact_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.10662881056503017,0.06841951324534543,0.14569715144406117,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0182,tool_arguments,jaccard,max,collapse_consecutive_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.10662881056503017,0.06872528818533252,0.1435515434576408,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0183,tool_arguments,jaccard,max,exclude_reorder_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.1076782240858943,0.07169213868021189,0.14659524871245153,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0184,tool_arguments,jaccard,max,effective_calls_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.10176362185206073,0.06609352088476278,0.1394576003911763,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0185,tool_arguments,jaccard,mean,all_calls,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.10662881056503017,0.06995160921366207,0.14606686731666582,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0186,tool_arguments,jaccard,mean,remove_exact_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.10662881056503017,0.07010179139464945,0.14608035560881852,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0187,tool_arguments,jaccard,mean,collapse_consecutive_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.10662881056503017,0.06975250588011402,0.14551315796377087,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0188,tool_arguments,jaccard,mean,exclude_reorder_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.1076782240858943,0.07144621360939082,0.14622644433338544,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0189,tool_arguments,jaccard,mean,effective_calls_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.10176362185206073,0.06332630910717059,0.13966736185701548,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0190,tool_arguments,jaccard,reference,all_calls,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.10662881056503017,0.06796617285268089,0.14641153661230447,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0191,tool_arguments,jaccard,reference,remove_exact_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.10662881056503017,0.06956005807563764,0.14554948495207523,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0192,tool_arguments,jaccard,reference,collapse_consecutive_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.10662881056503017,0.06678269402842979,0.14510472268786417,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0193,tool_arguments,jaccard,reference,exclude_reorder_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.1076782240858943,0.07109417834597104,0.14486232720504502,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0194,tool_arguments,jaccard,reference,effective_calls_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.10176362185206073,0.06465619074480318,0.13657543890100296,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0195,tool_arguments,jaccard,none,all_calls,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.10662881056503017,0.0663813299652956,0.14394010589612144,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0196,tool_arguments,jaccard,none,remove_exact_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.10662881056503017,0.068194223037083,0.1447020676430187,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0197,tool_arguments,jaccard,none,collapse_consecutive_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.10662881056503017,0.07096276678850863,0.14569018265378395,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0198,tool_arguments,jaccard,none,exclude_reorder_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.1076782240858943,0.0695975446512077,0.14559896233571848,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0199,tool_arguments,jaccard,none,effective_calls_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.10176362185206073,0.06672620497157791,0.13742382563057182,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0200,tool_arguments,weighted_edit,max,all_calls,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.1494815112896462,0.09571863247584887,0.20952674255098178,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0201,tool_arguments,weighted_edit,max,remove_exact_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.15114358618586426,0.09486339227286134,0.21038425128827826,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0202,tool_arguments,weighted_edit,max,collapse_consecutive_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.15185730832203367,0.0961927233752927,0.21172981939632265,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0203,tool_arguments,weighted_edit,max,exclude_reorder_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.14980230846229525,0.09520270734240749,0.2146477829728743,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0204,tool_arguments,weighted_edit,max,effective_calls_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.13053790921452166,0.08526872392853842,0.1760301737151012,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0205,tool_arguments,weighted_edit,mean,all_calls,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.18745688351396317,0.12082132383192663,0.25835505519653973,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0206,tool_arguments,weighted_edit,mean,remove_exact_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.18716129194894052,0.11728859520339191,0.2619426593335855,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0207,tool_arguments,weighted_edit,mean,collapse_consecutive_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.1892024580310746,0.12117993881777166,0.2602914554272736,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0208,tool_arguments,weighted_edit,mean,exclude_reorder_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.18792403220607365,0.11980119195099537,0.25990400804578856,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0209,tool_arguments,weighted_edit,mean,effective_calls_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.17551162440029247,0.11201303257428909,0.2425040115207371,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0210,tool_arguments,weighted_edit,reference,all_calls,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.3037395252965671,0.17846194725309372,0.46584064348681503,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0211,tool_arguments,weighted_edit,reference,remove_exact_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.2986016374491205,0.18195151408713234,0.44851253656228246,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0212,tool_arguments,weighted_edit,reference,collapse_consecutive_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.3042080359374635,0.18286729274126828,0.4585512490810487,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0213,tool_arguments,weighted_edit,reference,exclude_reorder_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.30402194931973187,0.17998887841381367,0.4578155106030273,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0214,tool_arguments,weighted_edit,reference,effective_calls_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,0.34441570153226375,0.1993900362451559,0.5094985559062091,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0215,tool_arguments,weighted_edit,none,all_calls,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.4358024691358025,0.8419120370370368,2.057981481481481,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0216,tool_arguments,weighted_edit,none,remove_exact_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.3881172839506173,0.8504606481481481,1.9976350308641972,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0217,tool_arguments,weighted_edit,none,collapse_consecutive_duplicates,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.4780246913580246,0.9147885802469136,2.1175910493827157,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
S0218,tool_arguments,weighted_edit,none,exclude_reorder_only,ALL_VALID_PAIRS,task,mean,all_valid,ALL,1.4409921971033082,0.8365471848110737,2.0682822069905384,0.000555247084952804,0.000592263557282991,positive,36,True,tool_arguments|all_valid
